datetime,ppm,temp,rh,class
2021-11-29 07:19:21,457.32,26.2,65.46,2
2021-11-29 07:19:43,457.32,26.22,65.49,2
2021-11-29 07:20:06,457.32,26.25,65.49,2
2021-11-29 07:20:29,462.88,26.26,65.48,2
2021-11-29 07:20:51,462.88,26.28,65.47,2
2021-11-29 07:21:14,415.37,26.3,65.45,2
2021-11-29 07:21:36,462.88,26.3,65.48,2
2021-11-29 07:21:59,415.37,26.31,65.46,2
2021-11-29 07:22:22,420.38,26.34,65.52,3
2021-11-29 07:22:45,462.88,26.34,65.71,3
2021-11-29 07:23:07,462.88,26.37,65.61,3
2021-11-29 07:23:30,462.88,26.36,65.73,3
2021-11-29 07:23:53,462.88,26.36,65.69,3
2021-11-29 07:24:15,462.88,26.36,65.6,3
2021-11-29 07:24:38,391.28,26.36,65.58,3
2021-11-29 07:25:00,457.32,26.37,65.69,2
2021-11-29 07:25:23,420.38,26.39,65.62,2
2021-11-29 07:25:46,446.42,26.38,65.54,2
2021-11-29 07:26:08,395.98,26.4,65.56,2
2021-11-29 07:26:31,451.84,26.43,65.59,2
2021-11-29 07:26:54,415.37,26.43,65.59,2
2021-11-29 07:27:16,451.84,26.46,65.55,2
2021-11-29 07:27:39,451.84,26.46,65.45,2
2021-11-29 07:28:02,446.42,26.49,65.46,2
2021-11-29 07:28:24,446.42,26.47,65.61,2
2021-11-29 07:28:47,457.32,26.47,65.56,2
2021-11-29 07:29:09,457.32,26.47,65.53,2
2021-11-29 07:29:32,415.37,26.48,65.49,2
2021-11-29 07:29:55,457.32,26.48,65.54,2
2021-11-29 07:30:45,457.32,26.5,65.54,3
2021-11-29 07:31:08,451.84,26.5,65.57,3
2021-11-29 07:31:31,400.73,26.49,65.39,3
2021-11-29 07:31:54,446.42,26.48,65.45,3
2021-11-29 07:32:16,410.43,26.48,65.54,3
2021-11-29 07:32:42,451.84,26.49,65.83,3
2021-11-29 07:33:05,441.08,26.51,65.63,3
2021-11-29 07:33:28,451.84,26.5,65.78,3
2021-11-29 07:33:50,457.32,26.51,65.67,3
2021-11-29 07:34:13,457.32,26.54,65.62,3
2021-11-29 07:34:35,441.08,26.55,65.53,3
2021-11-29 07:34:58,451.84,26.56,65.5,3
2021-11-29 07:35:21,400.73,26.59,65.41,3
2021-11-29 07:35:43,415.37,26.57,65.39,3
2021-11-29 07:36:06,451.84,26.57,65.4,3
2021-11-29 07:36:29,410.43,26.54,65.82,3
2021-11-29 07:36:51,457.32,26.53,65.99,3
2021-11-29 07:37:14,462.88,26.56,65.95,3
2021-11-29 07:37:37,548.97,26.58,66.22,3
2021-11-29 07:37:59,652.96,26.6,66.39,3
2021-11-29 07:38:45,420.38,26.69,66.03,3
2021-11-29 07:39:08,415.37,26.73,65.71,3
2021-11-29 07:39:30,410.43,26.74,65.57,3
2021-11-29 07:39:53,395.98,26.74,65.53,3
2021-11-29 07:40:16,420.38,26.76,65.57,3
2021-11-29 07:40:38,430.59,26.77,65.49,3
2021-11-29 07:41:01,420.38,26.78,65.45,3
2021-11-29 07:41:24,430.59,26.78,65.56,3
2021-11-29 07:41:46,430.59,26.78,65.03,3
2021-11-29 07:42:09,474.22,26.81,65.0,3
2021-11-29 07:42:31,480.01,26.8,65.06,3
2021-11-29 07:42:54,474.22,26.81,64.83,3
2021-11-29 07:43:17,485.87,26.82,64.95,3
2021-11-29 07:43:39,485.87,26.82,64.94,3
2021-11-29 07:44:02,497.83,26.83,65.02,3
2021-11-29 07:44:25,497.83,26.84,64.92,3
2021-11-29 07:44:47,497.83,26.85,64.93,3
2021-11-29 07:45:10,462.88,26.86,65.09,3
2021-11-29 07:45:33,497.83,26.87,65.0,3
2021-11-29 07:45:55,462.88,26.88,64.82,3
2021-11-29 07:46:18,503.92,26.89,64.8,3
2021-11-29 07:46:41,468.52,26.9,64.91,3
2021-11-29 07:47:03,522.71,26.91,65.02,3
2021-11-29 07:47:26,516.37,26.92,65.01,3
2021-11-29 07:47:49,522.71,26.93,64.91,3
2021-11-29 07:48:11,522.71,26.93,64.84,3
2021-11-29 07:48:34,474.22,26.95,64.85,3
2021-11-29 07:48:57,529.15,26.97,64.96,3
2021-11-29 07:49:19,529.15,26.97,64.92,3
2021-11-29 07:49:42,529.15,26.99,64.98,3
2021-11-29 07:50:05,529.15,27.0,65.0,3
2021-11-29 07:50:27,529.15,27.02,64.93,3
2021-11-29 07:50:50,535.67,27.04,65.21,3
2021-11-29 07:51:13,529.15,27.05,64.83,3
2021-11-29 07:51:35,535.67,27.05,64.97,3
2021-11-29 07:51:58,535.67,27.07,65.03,3
2021-11-29 07:52:20,535.67,27.09,65.0,3
2021-11-29 07:52:43,535.67,27.09,64.73,3
2021-11-29 07:53:06,535.67,27.09,64.91,3
2021-11-29 07:53:28,542.28,27.09,65.1,3
2021-11-29 07:53:51,535.67,27.1,64.77,3
2021-11-29 07:54:14,535.67,27.12,64.65,3
2021-11-29 07:54:36,485.87,27.12,64.69,3
2021-11-29 07:54:59,535.67,27.13,64.5,3
2021-11-29 07:55:21,529.15,27.13,64.47,3
2021-11-29 07:55:44,529.15,27.12,64.16,3
2021-11-29 07:56:07,485.87,27.14,64.54,3
2021-11-29 07:56:29,535.67,27.14,64.48,3
2021-11-29 07:56:52,529.15,27.15,64.36,3
2021-11-29 07:57:15,522.71,27.15,64.35,3
2021-11-29 07:57:37,474.22,27.15,64.38,3
2021-11-29 07:58:00,522.71,27.16,64.4,3
2021-11-29 07:58:23,529.15,27.16,64.48,3
2021-11-29 07:58:45,485.87,27.18,64.43,3
2021-11-29 07:59:08,529.15,27.19,64.46,3
2021-11-29 07:59:31,529.15,27.2,64.44,3
2021-11-29 07:59:53,480.01,27.2,64.37,3
2021-11-29 08:00:16,522.71,27.22,64.15,3
2021-11-29 08:00:38,474.22,27.23,64.21,3
2021-11-29 08:01:01,522.71,27.22,64.02,3
2021-11-29 08:01:24,474.22,27.22,64.12,3
2021-11-29 08:01:46,516.37,27.22,64.02,3
2021-11-29 08:02:09,516.37,27.23,63.95,3
2021-11-29 08:02:32,522.71,27.24,64.05,3
2021-11-29 08:02:54,468.52,27.23,63.8,3
2021-11-29 08:03:17,522.71,27.23,63.93,3
2021-11-29 08:03:39,522.71,27.26,64.04,3
2021-11-29 08:04:02,400.73,27.3,64.5,3
2021-11-29 08:04:25,441.08,27.29,64.16,3
2021-11-29 08:04:48,415.37,27.3,64.12,3
2021-11-29 08:05:10,420.38,27.29,63.89,3
2021-11-29 08:05:33,468.52,27.28,64.06,3
2021-11-29 08:05:55,468.52,27.28,64.17,3
2021-11-29 08:06:18,462.88,27.28,63.95,3
2021-11-29 08:06:41,457.32,27.29,64.26,3
2021-11-29 08:07:04,430.59,27.29,64.35,3
2021-11-29 08:07:26,430.59,27.29,64.18,3
2021-11-29 08:07:49,451.84,27.3,63.98,3
2021-11-29 08:08:12,420.38,27.3,64.09,3
2021-11-29 08:08:34,468.52,27.31,64.23,3
2021-11-29 08:08:57,430.59,27.31,64.13,3
2021-11-29 08:09:19,474.22,27.3,64.64,3
2021-11-29 08:09:42,351.63,27.32,64.41,3
2021-11-29 08:10:05,400.73,27.33,64.13,3
2021-11-29 08:10:28,386.65,27.35,64.21,3
2021-11-29 08:10:50,430.59,27.35,64.12,3
2021-11-29 08:11:13,441.08,27.35,64.17,3
2021-11-29 08:11:36,410.43,27.37,64.05,3
2021-11-29 08:11:58,430.59,27.39,63.95,3
